,Artist,Track,Danceability,Energy,Key,Loudness,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration_ms,Title,Channel,Views,Likes,Licensed,Stream
347,Luis Miguel,No Sé Tú,0.389,0.443,10.0,-8.546,0.0304,0.571,0.00178,0.114,0.0888,76.54,229853.0,"Luis Miguel - ""No Sé Tú"" (Video Oficial)",Warner Music México,140665690.0,411448.0,True,172275945.0
348,Luis Miguel,La bikina - En vivo,0.389,0.71,5.0,-6.265,0.0351,0.161,0.0,0.918,0.666,160.397,179040.0,"Luis Miguel - ""La Bikina"" (Video Oficial)",Warner Music México,207911622.0,556658.0,True,106123325.0
349,Luis Miguel,Sabor a Mi,0.663,0.579,10.0,-6.982,0.0269,0.645,0.0,0.189,0.48,89.929,185040.0,Luis Miguel - Sabor A Mi (Video Con Letra),Warner Music México,9656892.0,62146.0,True,127896578.0
350,Beyoncé,CUFF IT,0.78,0.689,7.0,-5.668,0.141,0.0368,9.69e-06,0.0698,0.642,115.042,225389.0,Beyoncé - CUFF IT (Music Video),RENAISSANCE CLUB,8893257.0,135456.0,False,354986175.0
351,Beyoncé,Crazy In Love (feat. Jay-Z),0.646,0.77,2.0,-6.596,0.226,0.00249,0.0,0.0715,0.681,99.165,236133.0,Beyoncé - Crazy In Love ft. JAY Z,BeyoncéVEVO,669084413.0,3218858.0,True,836260550.0
352,Beyoncé,ALIEN SUPERSTAR,0.545,0.641,10.0,-6.398,0.0998,0.00453,6.59e-05,0.171,0.464,121.892,215460.0,Beyoncé - ALIEN SUPERSTAR (Official Lyric Video),BeyoncéVEVO,15896207.0,226588.0,True,116409094.0
353,Beyoncé,BREAK MY SOUL,0.693,0.887,1.0,-5.039,0.0795,0.0581,2.71e-06,0.27,0.864,114.942,278282.0,Beyoncé - BREAK MY SOUL (Music Video),Pop Maker,1230431.0,15962.0,False,276384322.0
354,Beyoncé,Halo,0.508,0.72,11.0,-5.908,0.0628,0.272,0.0,0.0563,0.472,79.983,261640.0,Beyoncé - Halo,BeyoncéVEVO,1357273902.0,6931695.0,True,1257746758.0
355,Beyoncé,Love On Top,0.652,0.749,0.0,-5.248,0.0886,0.0848,0.0,0.604,0.651,94.103,267413.0,Beyoncé - Love On Top (Official Video),BeyoncéVEVO,514532529.0,2260106.0,True,524847088.0
356,Beyoncé,ENERGY (feat. Beam),0.903,0.519,1.0,-9.151,0.26,0.281,0.000106,0.155,0.587,114.991,116727.0,Beyoncé - ENERGY (Official Lyric Video),BeyoncéVEVO,5840552.0,72908.0,True,71933137.0
357,Beyoncé,Perfect Duet (Ed Sheeran & Beyoncé),0.587,0.299,8.0,-7.365,0.0263,0.779,0.0,0.123,0.356,94.992,259550.0,Ed Sheeran - Perfect Duet (with Beyoncé) [Official Audio],Ed Sheeran,231580933.0,1998224.0,True,739180747.0
358,Beyoncé,Drunk in Love (feat. Jay-Z),0.583,0.621,5.0,-6.902,0.0479,0.00972,0.00106,0.181,0.399,140.036,323480.0,Beyoncé - Drunk in Love (Explicit) ft. JAY Z,BeyoncéVEVO,687031207.0,2906283.0,True,520085958.0
359,Beyoncé,Run the World (Girls),0.732,0.899,0.0,-4.237,0.143,0.00496,4.64e-05,0.372,0.759,127.091,236093.0,Beyoncé - Run the World (Girls) (Official Video),BeyoncéVEVO,554929045.0,2987341.0,True,480726300.0
360,Daddy Yankee,ULALA (OOH LA LA),0.872,0.681,0.0,-4.348,0.11,0.0462,1.38e-05,0.129,0.481,96.986,188009.0,"Myke Towers , Daddy Yankee - ULALA (OOH LA-LA)",Myke Towers,9058435.0,227824.0,False,42618413.0
361,Daddy Yankee,La Santa,0.744,0.868,1.0,-4.524,0.047,0.0326,0.0,0.0822,0.586,93.037,206420.0,La Santa (official video) Daddy Yankee×Bad Bunny,Musica Official,10845.0,118.0,False,664205050.0
362,Daddy Yankee,Gasolina,0.852,0.797,0.0,-6.543,0.0614,0.322,2.69e-06,0.0845,0.741,96.008,192600.0,Daddy Yankee | Gasolina (Video Oficial) [Full HD],Motonymous,23852149.0,380311.0,False,536817412.0
363,Daddy Yankee,X ÚLTIMA VEZ,0.812,0.855,7.0,-3.725,0.0554,0.0789,0.000167,0.108,0.573,90.04,192477.0,Daddy Yankee x Bad Bunny - X Última Vez (Official Video),Daddy Yankee,87084154.0,884924.0,False,295869713.0
364,Daddy Yankee,"Lo Que Pasó, Pasó",0.819,0.741,8.0,-6.538,0.0412,0.104,0.0,0.283,0.84,97.014,210933.0,Daddy Yankee - Lo Que Paso Paso - Salud y Vida (Official Video HD),ElReyDeLosViewsDy,1559861.0,20775.0,False,315104207.0
365,Daddy Yankee,Despacito,0.655,0.797,2.0,-4.787,0.153,0.198,0.0,0.067,0.839,177.928,229360.0,Luis Fonsi - Despacito ft. Daddy Yankee,LuisFonsiVEVO,8079646911.0,50788626.0,True,1506598267.0
366,Daddy Yankee,Con Calma,0.737,0.86,8.0,-2.652,0.0593,0.11,1.94e-06,0.0574,0.656,93.989,193227.0,Daddy Yankee & Snow - Con Calma (Video Oficial),Daddy Yankee,2626439287.0,13036596.0,False,1170562263.0
367,Daddy Yankee,Tu Príncipe,0.77,0.804,4.0,-5.479,0.0623,0.16,1e-05,0.193,0.568,94.017,205520.0,Tu Principe - Daddy Yankee Ft  Zion & Lennox VIDEO 2011,Gianluca Vargas Gonzalez,39763039.0,135919.0,False,203988701.0
368,Daddy Yankee,Llamado de Emergencia,0.703,0.909,4.0,-4.456,0.0358,0.216,1.57e-06,0.162,0.777,97.982,239920.0,Daddy Yankee - Llamado De Emergencia,FranKoDs2010,3647171.0,32718.0,False,197998077.0
369,Daddy Yankee,Ella Me Levanto,0.76,0.9,5.0,-4.782,0.0668,0.0715,0.0,0.221,0.761,100.046,209493.0,Ella Me Levanto  - Daddy Yankee (Official Video),DaddyYankee VEVO,864990.0,10360.0,False,201700378.0
370,Don Toliver,Used (feat. Don Toliver),0.733,0.685,10.0,-6.228,0.0533,0.363,0.000238,0.333,0.837,150.073,146947.0,SZA - Used (Lyric Video) ft. Don Toliver,SZAVEVO,904204.0,11866.0,True,49105411.0
371,Don Toliver,No Idea,0.652,0.631,6.0,-5.718,0.0893,0.524,0.000579,0.165,0.35,127.998,154424.0,Don Toliver - No Idea [Official Music Video],Don Toliver,284033349.0,3473758.0,True,682479132.0
372,Don Toliver,After Party,0.629,0.692,5.0,-8.045,0.0376,0.00981,0.331,0.603,0.453,162.948,167916.0,Don Toliver - After Party [Official Music Video],Don Toliver,78483083.0,1082398.0,True,560791223.0
373,Don Toliver,"Lemonade (feat. Gunna, Don Toliver & NAV)",0.8,0.658,1.0,-6.142,0.079,0.25,0.0,0.111,0.462,140.042,195429.0,"Internet Money - Lemonade ft. Don Toliver, Gunna & Nav (Directed by Cole Bennett)",Lyrical Lemonade,188678850.0,2671691.0,False,1142825569.0
374,Don Toliver,Do It Right,0.662,0.515,5.0,-6.867,0.199,0.458,0.0,0.163,0.386,69.808,174474.0,Don Toliver - Do It Right (Music Video),Don Toliver,8818478.0,127447.0,True,15859788.0
375,Don Toliver,Cardigan,0.747,0.497,4.0,-6.542,0.0401,0.248,0.0,0.138,0.0663,142.046,158709.0,Don Toliver - Cardigan [Official Music Video],Don Toliver,24139842.0,343353.0,True,171091255.0
376,Don Toliver,Honest (feat. Don Toliver),0.81,0.655,8.0,-6.779,0.0698,0.127,8.16e-05,0.105,0.809,150.002,193322.0,Justin Bieber - Honest ft. Don Toliver,JustinBieberVEVO,30608215.0,567407.0,True,92010224.0
377,Don Toliver,Mystery Lady,0.747,0.494,3.0,-7.957,0.141,0.393,0.0,0.0982,0.624,76.006,228453.0,"Masego, Don Toliver - Mystery Lady",MasegoVEVO,31440593.0,542757.0,True,141369736.0
378,Don Toliver,Drugs N Hella Melodies (feat. Kali Uchis),0.56,0.707,1.0,-6.863,0.07,0.264,0.000268,0.108,0.341,147.0,198058.0,Don Toliver - Drugs N Hella Melodies (feat. Kali Uchis) [Official Music Video],Don Toliver,19221097.0,390046.0,True,77395440.0
379,Don Toliver,Scrape It Off (feat. Lil Uzi Vert & Don Toliver),0.594,0.679,7.0,-3.702,0.345,0.484,7.83e-06,0.114,0.66,106.726,152613.0,Pusha T - Scrape It Off The Top ft. Lil Uzi Vert & Don Toliver (Visualizer),PUSHA T,712131.0,13233.0,False,50148408.0
380,Camilo,La Mitad,0.724,0.443,7.0,-3.743,0.0329,0.73,0.0,0.101,0.763,97.194,177791.0,"Camilo, Christian Nodal - La Mitad",CamiloVEVO,166098054.0,1014895.0,True,266678074.0
381,Camilo,KESI - Remix,0.871,0.815,4.0,-4.439,0.0477,0.127,6.18e-06,0.094,0.823,122.959,176575.0,"Camilo, Shawn Mendes - KESI Remix (Video Oficial)",Laxy,20886.0,365.0,False,192312139.0
382,Camilo,Desconocidos,0.719,0.753,7.0,-4.891,0.179,0.118,4.21e-06,0.212,0.675,174.107,204564.0,"Mau y Ricky, Manuel Turizo, Camilo - Desconocidos (Official Video)",MauyRickyVEVO,902197206.0,3044369.0,True,665804353.0
383,Camilo,Aeropuerto,0.69,0.58,0.0,-4.395,0.199,0.0328,0.0,0.328,0.708,197.635,177627.0,Camilo - Aeropuerto (Official Video),CamiloVEVO,15736532.0,152209.0,True,31400753.0
384,Camilo,Índigo,0.754,0.778,0.0,-6.663,0.0335,0.00948,1.61e-05,0.131,0.916,128.925,214507.0,"Camilo, Evaluna Montaner - Índigo (Official Video)",CamiloVEVO,171403894.0,3018400.0,True,205577936.0
385,Camilo,Si Me Dices Que Sí,0.578,0.634,8.0,-5.979,0.333,0.00473,0.0,0.132,0.216,183.89,211652.0,"Reik, Farruko, Camilo - Si Me Dices Que Sí",reikVEVO,129179970.0,897239.0,True,290126900.0
386,Camilo,El Mismo Aire - con Pablo Alborán,0.483,0.492,0.0,-6.591,0.295,0.603,0.0,0.323,0.66,144.511,188213.0,"Camilo, Pablo Alborán - El Mismo Aire (Official Video)",CamiloVEVO,174663952.0,1630182.0,True,268237254.0
387,Camilo,Bebiendo Sola,0.589,0.642,9.0,-5.706,0.279,0.176,0.0,0.119,0.691,78.791,179067.0,"Camilo, Myke Towers - Bebiendo Sola (Official Video)",CamiloVEVO,6825015.0,112136.0,True,13702635.0
388,Camilo,Color Esperanza 2020,0.591,0.785,9.0,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,217547.0,Color Esperanza 2020 - Various Artists (Official Video),Latin Waves,24706293.0,557112.0,False,89466323.0
389,Camilo,Tattoo - Remix with Camilo,0.721,0.637,9.0,-5.134,0.286,0.0406,0.0,0.0525,0.691,193.922,222680.0,Rauw Alejandro & Camilo - Tattoo Remix (Video Oficial),Rauw Alejandro,794818462.0,4767981.0,True,530878132.0
390,Britney Spears,Hold Me Closer,0.658,0.783,0.0,-4.615,0.113,0.0798,0.00018,0.187,0.491,126.027,202246.0,"Elton John, Britney Spears - Hold Me Closer (Official Video)",EltonJohnVEVO,15181510.0,165238.0,True,190102352.0
391,Britney Spears,Toxic,0.774,0.838,5.0,-3.914,0.114,0.0249,0.025,0.242,0.924,143.04,198800.0,Britney Spears - Toxic (Official HD Video),BritneySpearsVEVO,593978662.0,3931975.0,True,893129259.0
392,Britney Spears,Gimme More,0.788,0.844,2.0,-3.131,0.0334,0.25,0.000678,0.0723,0.382,113.324,251240.0,Britney Spears - Gimme More (Official HD Video),BritneySpearsVEVO,294678986.0,1776186.0,True,424168867.0
393,Britney Spears,...Baby One More Time,0.759,0.699,0.0,-5.745,0.0307,0.202,0.000131,0.443,0.907,92.96,211067.0,Britney Spears - ...Baby One More Time (Official Video),BritneySpearsVEVO,790774922.0,4595411.0,True,588819207.0
394,Britney Spears,Oops!...I Did It Again,0.751,0.834,1.0,-5.444,0.0437,0.3,1.77e-05,0.355,0.894,95.053,211160.0,Britney Spears - Oops!...I Did It Again (Official HD Video),BritneySpearsVEVO,398575571.0,2519778.0,True,581869840.0
395,Britney Spears,My Only Wish (This Year),0.669,0.843,0.0,-3.766,0.0268,0.169,0.0,0.195,0.702,147.08,255400.0,Britney Spears - My Only Wish (This Year) (Music Video),scamparoo,1189091.0,7582.0,False,260444233.0
396,Britney Spears,Womanizer,0.724,0.695,11.0,-5.226,0.0622,0.073,0.0,0.0889,0.235,139.0,224400.0,Britney Spears - Womanizer (Director's Cut) (Official HD Video),BritneySpearsVEVO,355445991.0,1489871.0,True,423188557.0
397,Britney Spears,Circus,0.791,0.733,6.0,-5.215,0.052,0.147,0.000381,0.0713,0.761,114.98,192360.0,Britney Spears - Circus (Official HD Video),BritneySpearsVEVO,215417979.0,1012974.0,True,262573012.0
398,Britney Spears,Criminal,0.696,0.734,7.0,-5.294,0.0298,0.0485,0.0,0.183,0.711,107.987,225080.0,Britney Spears - Criminal (Official Video),BritneySpearsVEVO,200917975.0,2725163.0,True,187278764.0
399,Britney Spears,If U Seek Amy,0.717,0.587,4.0,-7.296,0.0339,0.0192,0.0,0.0523,0.544,129.954,216520.0,Britney Spears - If U Seek Amy (Official HD Video),BritneySpearsVEVO,127036180.0,802449.0,True,145511234.0
400,Farruko,Pepas,0.762,0.766,7.0,-3.955,0.0343,0.00776,6.98e-05,0.128,0.442,130.001,287120.0,Farruko - Pepas (Official Video),FARRUKOVEVO,518925108.0,4581525.0,True,1174282383.0
401,Farruko,Diles,0.813,0.56,2.0,-5.904,0.0618,0.108,0.0,0.268,0.287,118.033,286041.0,"Diles - Bad Bunny, Ozuna, Farruko, Arcangel, Ñengo Flow",Hear This Music,986386304.0,3786939.0,True,628424773.0
402,Farruko,Si Se Da - Remix,0.817,0.672,11.0,-5.612,0.299,0.441,0.0,0.13,0.774,93.999,332240.0,"Myke Towers, Farruko, Arcangel, Sech & Zion - Si Se Da Remix (Video Oficial)",Myke Towers,1202913849.0,3283909.0,False,396374422.0
403,Farruko,Fantasias,0.879,0.703,1.0,-4.219,0.0701,0.143,0.0,0.0569,0.788,94.004,199711.0,Rauw Alejandro ❌ Farruko - Fantasías (Video Oficial),Rauw Alejandro,567182812.0,2193036.0,True,569523901.0
404,Farruko,Calma - Remix,0.826,0.764,11.0,-4.341,0.0522,0.337,0.0,0.161,0.761,126.9,237627.0,"Pedro Capó, Farruko - Calma (Remix - Official Video)",capoVEVO,2661002503.0,12824730.0,True,1048932845.0
405,Farruko,On My Way,0.522,0.697,1.0,-5.288,0.103,0.0291,0.0,0.319,0.235,169.775,193959.0,"Alan Walker, Sabrina Carpenter & Farruko  - On My Way",Alan Walker,496745873.0,9294232.0,True,529555988.0
406,Farruko,Si Me Dices Que Sí,0.578,0.634,8.0,-5.979,0.333,0.00473,0.0,0.132,0.216,183.89,211652.0,"Reik, Farruko, Camilo - Si Me Dices Que Sí",reikVEVO,129179970.0,897239.0,True,290126900.0
407,Farruko,Passion Whine,0.756,0.689,10.0,-3.87,0.0648,0.327,0.0,0.0586,0.782,162.006,213312.0,Farruko - Passion Whine ft. Sean Paul (Official Video),FARRUKOVEVO,528082104.0,1592808.0,True,195678858.0
408,Farruko,Color Esperanza 2020,0.591,0.785,9.0,-7.768,0.161,0.161,0.0,0.126,0.785,106.002,217547.0,Color Esperanza 2020 - Various Artists (Official Video),Latin Waves,24706293.0,557112.0,False,89466323.0
409,Farruko,Patio de la Cárcel - Tangos,0.788,0.814,9.0,-3.822,0.217,0.562,0.0,0.208,0.665,97.982,202098.0,"Omar Montes, Farruko - Patio de la Cárcel (Tangos - Official Video)",OmarMontesVEVO,10487689.0,86026.0,True,13182610.0
419,Disney,"All I Want - From ""High School Musical: The Musical: The Series""",0.376,0.43,0.0,-6.585,0.0328,0.0902,0.0,0.0912,0.129,77.599,177323.0,Olivia Rodrigo - All I Want (From HSMTMTS | Alternate Video | Disney+),DisneyMusicVEVO,20369344.0,462099.0,True,528853212.0
420,Disney,I'll Make a Man Out of You,0.672,0.322,7.0,-17.669,0.0339,0.144,2.96e-05,0.074,0.496,113.852,201680.0,Mulan | I'll Make A Man Out Of You | Disney Sing-Along,Disney,154690126.0,807784.0,True,266083896.0
421,Disney,Part of Your World,0.274,0.144,5.0,-14.516,0.0482,0.92,0.000388,0.29,0.302,61.551,195493.0,"Jodi Benson - Part of Your World (Official Video From ""The Little Mermaid"")",DisneyMusicVEVO,239113558.0,801663.0,True,205824087.0
422,Disney,If Only,0.477,0.6,7.0,-5.652,0.0324,0.271,0.0,0.112,0.29,152.062,229813.0,Dove Cameron - If Only (from Descendants) (Official Video),DisneyMusicVEVO,228093498.0,1681967.0,True,121359658.0
423,Disney,Under the Sea,0.511,0.475,10.0,-14.667,0.161,0.708,0.0,0.105,0.819,98.957,195147.0,The Little Mermaid - Under the Sea (from The Little Mermaid) (Official Video),DisneyMusicVEVO,320120240.0,722050.0,True,233844328.0
424,Disney,Zero To Hero,0.474,0.82,0.0,-7.699,0.243,0.493,0.0,0.0978,0.697,164.718,140573.0,Hercules | Zero to Hero | Lyric Video | Disney Sing Along,Disney,43190273.0,179776.0,True,101142300.0
425,Disney,I Won't Say (I'm In Love),0.684,0.481,0.0,-10.305,0.0391,0.228,0.0,0.157,0.48,121.208,140227.0,Hercules - I wont say im in love (english) HD Quality,vmville,1548721.0,23313.0,False,193227242.0
426,Disney,A Whole New World - Remastered 2022,0.273,0.227,0.0,-15.742,0.0351,0.848,2.31e-06,0.102,0.142,129.272,160307.0,A Whole New World (Remastered 2022),Brad Kane - Topic,14170.0,141.0,True,244111564.0
427,Disney,Be Our Guest,0.435,0.391,2.0,-13.062,0.162,0.814,0.0,0.0885,0.583,73.531,224920.0,Beauty and the Beast - Be Our Guest [High Quality],disneysongsnet,47339991.0,105691.0,False,117809204.0
428,Disney,Gotta Go My Own Way,0.555,0.692,9.0,-4.767,0.0277,0.0864,3.25e-05,0.232,0.313,88.995,222360.0,"Zac Efron, Vanessa Hudgens - Gotta Go My Own Way (From ""High School Musical 2"")",DisneyMusicVEVO,31222205.0,322458.0,True,147021007.0
429,Chris Brown,Under The Influence,0.733,0.69,9.0,-5.529,0.0427,0.0635,1.18e-06,0.105,0.31,116.992,184613.0,Chris Brown - Under The Influence (Official Video),ChrisBrownVEVO,83793080.0,1357047.0,True,646937556.0
430,Chris Brown,Superhero (Heroes & Villains) [with Future & Chris Brown],0.526,0.606,5.0,-5.3,0.259,0.152,2.36e-06,0.194,0.492,116.622,182667.0,"Metro Boomin, Future, Chris Brown - Superhero (Heroes & Villains) (Visualizer)",MetroBoominVEVO,2242438.0,55241.0,True,139674263.0
431,Chris Brown,No Guidance (feat. Drake),0.696,0.454,1.0,-6.756,0.153,0.123,0.0,0.155,0.136,92.928,260640.0,Chris Brown - No Guidance (Official Video) ft. Drake,ChrisBrownVEVO,445294846.0,3501617.0,True,866702211.0
432,Chris Brown,Nostálgico,0.734,0.846,9.0,-3.425,0.0489,0.166,1.74e-06,0.235,0.604,98.026,209884.0,"Rvssian, Rauw Alejandro & Chris Brown — Nostálgico (Official Video)",Rvssian,89848525.0,873194.0,False,381634599.0
433,Chris Brown,Go Crazy,0.755,0.578,0.0,-8.932,0.145,0.316,0.0,0.25,0.581,94.148,176960.0,"Chris Brown, Young Thug - Go Crazy (Official Video)",ChrisBrownVEVO,161055631.0,1813108.0,True,581510489.0
434,Chris Brown,Forever,0.672,0.82,11.0,-4.456,0.0459,0.0368,0.000188,0.184,0.438,120.005,278573.0,Chris Brown - Forever (Official HD Video),ChrisBrownVEVO,310110524.0,1069833.0,True,349456576.0
435,Chris Brown,Wet The Bed (feat. Ludacris),0.58,0.66,6.0,-7.405,0.0429,0.0166,0.0,0.174,0.411,123.801,266307.0,Chris Brown - Wet the Bed (Official Audio) ft. Ludacris,ChrisBrownVEVO,62379960.0,432601.0,True,92083585.0
436,Chris Brown,Under The Influence (Body Language),0.62,0.62,1.0,-6.322,0.0375,0.0388,0.000213,0.129,0.459,144.835,148751.0,Chris Brown - Under The Influence (Official Video),ChrisBrownVEVO,83793080.0,1357047.0,True,36852704.0
437,Chris Brown,Monalisa,0.828,0.726,10.0,-6.389,0.0419,0.106,0.00101,0.103,0.67,113.017,212976.0,Monalisa (Remix)- Lojay ft Sarz & Chris Brown,O'niel Visuals,7338751.0,63534.0,False,44683570.0
438,Chris Brown,With You,0.662,0.693,3.0,-4.298,0.0698,0.134,0.0,0.145,0.655,86.009,252120.0,Chris Brown - With You (Official Video),ChrisBrownVEVO,595358298.0,2639677.0,True,327435679.0
439,Tory Lanez,The Color Violet,0.645,0.534,6.0,-10.8,0.0479,0.157,0.0,0.0863,0.463,105.02,226467.0,Tory Lanez - The Color Violet [Official Music Video],Teo Productions,192177.0,2672.0,False,208337920.0
440,Tory Lanez,Lavender Sunflower,0.607,0.735,4.0,-6.065,0.095,0.253,0.0,0.11,0.964,88.894,151967.0,Tory Lanez - Lavender Sunflower (Music Video),Silky Boi,13642.0,278.0,False,44638153.0
441,Tory Lanez,Say It,0.546,0.529,11.0,-10.511,0.0583,0.0862,6.5e-06,0.124,0.247,107.331,237787.0,Tory Lanez - Say It,ToryLanezVEVO,294691541.0,2004619.0,True,379059402.0
442,Tory Lanez,Broke In A Minute,0.929,0.7,0.0,-5.595,0.0906,0.144,0.0,0.349,0.802,120.009,132024.0,Tory Lanez - Broke In A Minute *Directed & Edited by Tory Lanez*,Tory Lanez,30154731.0,518074.0,False,273237961.0
443,Tory Lanez,"WHATS POPPIN (feat. DaBaby, Tory Lanez & Lil Wayne) - Remix",0.904,0.723,11.0,-5.224,0.26,0.0631,0.0,0.185,0.835,145.013,227478.0,"Jack Harlow - WHATS POPPIN feat. Dababy, Tory Lanez, & Lil Wayne [Official Video]",Jack Harlow,256025742.0,2437220.0,True,638746688.0
444,Tory Lanez,Lady Of Namek,0.676,0.659,11.0,-5.123,0.0476,0.194,0.0,0.283,0.595,134.985,193994.0,Tory Lanez - Lady Of Namek [Official Music Video],Tory Lanez,17773546.0,170898.0,True,53989958.0
445,Tory Lanez,In For It,0.383,0.531,5.0,-7.814,0.0741,0.0753,0.000102,0.108,0.0375,105.971,293307.0,Tory Lanez - Sorry 4 What ? // LV BELT (Official Video),Tory Lanez,1516174.0,29277.0,True,76686049.0
446,Tory Lanez,The Take (feat. Chris Brown),0.464,0.547,7.0,-8.137,0.339,0.0511,0.0,0.155,0.423,67.003,221492.0,Tory Lanez - The Take (Feat. Chris Brown) (Official Audio),Tory Lanez,58687130.0,705272.0,False,256262137.0
447,Tory Lanez,I LIKE,0.744,0.448,4.0,-10.426,0.291,0.365,0.0,0.194,0.279,118.027,133521.0,Tory Lanez - I LIKE [Official Music Video] FARGO FRIDAYS,Tory Lanez,1985424.0,53729.0,True,17960938.0
448,Tory Lanez,And This is Just The Intro,0.53,0.517,5.0,-9.253,0.399,0.387,0.0,0.176,0.381,137.554,326813.0,Tory Lanez - And This Is Just The Intro [Official Music Video],Tory Lanez,9379911.0,92424.0,True,48972127.0
449,Mariah Carey,All I Want for Christmas Is You,0.336,0.627,7.0,-7.463,0.0384,0.164,0.0,0.0708,0.35,150.273,241107.0,Mariah Carey - All I Want For Christmas Is You (Official Video),MariahCareyVEVO,753218999.0,3874002.0,True,1437977604.0
450,Mariah Carey,Christmas (Baby Please Come Home),0.561,0.782,3.0,-7.444,0.0317,0.022,0.0,0.109,0.704,127.148,153240.0,Mariah Carey - Christmas (Baby Please Come Home) (Official Audio),MariahCareyVEVO,17209207.0,57286.0,True,226569574.0
451,Mariah Carey,Fantasy,0.669,0.727,7.0,-7.588,0.0353,0.139,0.0,0.123,0.807,102.322,243493.0,Mariah Carey - Fantasy (Official 4K Video),MariahCareyVEVO,104948400.0,697101.0,True,257187137.0
452,Mariah Carey,Always Be My Baby,0.65,0.531,4.0,-8.335,0.0364,0.457,0.0,0.249,0.487,78.946,258133.0,Mariah Carey - Always Be My Baby (Official Music Video),MariahCareyVEVO,306941658.0,1298739.0,True,301955185.0
453,Mariah Carey,We Belong Together,0.837,0.462,0.0,-7.89,0.0601,0.0339,0.0,0.09,0.762,139.986,201400.0,Mariah Carey - We Belong Together (Official Music Video),MariahCareyVEVO,557340303.0,2207817.0,True,431793600.0
454,Mariah Carey,I Know What You Want (feat. Flipmode Squad),0.648,0.759,6.0,-4.315,0.306,0.0142,0.0,0.648,0.518,85.996,324307.0,"Busta Rhymes, Mariah Carey - I Know What You Want (Official HD Video) ft. Flipmode Squad",BustaRhymesVEVO,295026099.0,2212835.0,True,227592322.0
455,Mariah Carey,Without You,0.576,0.526,6.0,-8.524,0.0325,0.323,2.01e-06,0.0548,0.147,122.06,213667.0,Mariah Carey - Without You (Live Video Version),MariahCareyVEVO,379787199.0,1814454.0,True,194107435.0
456,Mariah Carey,Obsessed,0.742,0.468,10.0,-5.557,0.0625,0.0465,0.0,0.826,0.369,86.443,242200.0,Mariah Carey - Obsessed (Official Music Video),MariahCareyVEVO,204281507.0,1613939.0,True,231493779.0
457,Mariah Carey,Hero,0.501,0.378,4.0,-9.37,0.029,0.735,0.0,0.119,0.178,119.987,257733.0,Mariah Carey - Hero (Official HD Video),MariahCareyVEVO,339244228.0,1304247.0,True,218020440.0
458,Mariah Carey,O Holy Night,0.368,0.505,4.0,-7.208,0.0285,0.367,6.63e-06,0.154,0.192,173.977,266933.0,Mariah Carey - O Holy Night (Official HD Video),MariahCareyVEVO,106246436.0,578830.0,True,102088157.0
459,A.R. Rahman,Mallipoo,0.715,0.654,2.0,-7.266,0.336,0.196,0.000117,0.0667,0.762,175.589,245366.0,Mallipoo Video Song | VTK | HDR | Silambarasan TR | Gautham Vasudev Menon |   @ARRahman | Vels,Think Music India,86199720.0,851792.0,True,41725242.0
460,A.R. Rahman,Enna Sona,0.717,0.416,7.0,-9.875,0.0303,0.635,1.43e-06,0.0976,0.381,100.026,213632.0,@A. R. Rahman - Enna Sona Video|OK Jaanu|Arijit Singh|Shraddha Kapoor|Aditya Roy,SonyMusicIndiaVEVO,77095861.0,622085.0,True,91092219.0
